dataset,layer,mean_gold_logit,mean_gold_margin,mean_gold_prob,mean_gold_rank,mean_median_gold_rank,mean_token_count,median_gold_margin,median_gold_rank,method,n_rows,n_samples,receiver_prompt_mode,token_group
gsm8k,24,6.068282016158696,-3.3910199455831727,0.15541729939322724,2195.578612864573,13.75,120.828125,-3.41377945430183,1859.0957010022944,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,25,7.036508177247945,-3.2874419561868717,0.1872640655989042,1656.49870307487,9.9296875,120.828125,-3.329865442270658,1468.4544953116383,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,26,7.826460337284574,-2.635438525982459,0.24315349475613995,1311.6038771296858,4.828125,120.828125,-2.6642292240475323,1013.22087621498,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,27,8.952466045696605,-2.3742298876203343,0.2864860201428717,955.2261336807358,3.953125,120.828125,-2.4925472730928995,753.3537571662571,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,28,9.99529294487745,-2.2360509375056643,0.33069553545318325,810.0155724163727,3.140625,120.828125,-2.3713878101584327,631.6617647058824,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,29,12.34407406918674,-0.7136941332837546,0.45528803353842145,317.896126573021,1.609375,120.828125,-0.8048013916015625,232.7946251283807,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,30,13.13653630114608,-0.46308295423453905,0.49415641176702707,263.48594626014136,1.359375,120.828125,-0.46973370240066226,161.62599206349205,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,31,14.10619446978133,-0.6139326440251436,0.49802816965439123,201.67649790177404,1.46875,120.828125,-0.6468307625534188,148.7931039447164,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,32,16.695041342216086,-0.3547784029512439,0.528817392350052,277.00021888207243,1.296875,120.828125,-0.390186022782651,172.164375,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,33,18.735786084917386,0.5667947680480401,0.5736358921581183,143.57565262559973,1.171875,120.828125,0.7220332668818008,95.12652374947457,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,34,18.99494940586511,2.249751302900315,0.6290478209800189,83.4989062980975,1.0625,120.828125,2.322199581299519,52.28408750374588,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,35,33.48669105071556,0.8814874715041835,0.5268295924090637,220.15079780779183,1.34375,120.828125,0.7680764296187683,173.16050295857988,mse_only,64,64,context_aware,all_answer_tokens
gsm8k,0,1.1160012578383183,-13.528913587821933,0.00023090943055248538,87148.3227985315,97869.9375,46.140625,-13.258288590692477,85024.97599563557,mse_only,64,64,context_aware,critical_tokens
gsm8k,1,1.0165082006756292,-13.912168695156465,8.782282661210913e-06,105427.93426871796,120821.3984375,46.140625,-13.721270243326824,105583.56279178339,mse_only,64,64,context_aware,critical_tokens
gsm8k,2,0.3391768715104283,-14.234524265727599,3.924515324448099e-06,112560.30041295876,128245.734375,46.140625,-14.114040305397728,111737.11025641026,mse_only,64,64,context_aware,critical_tokens
gsm8k,3,-0.17766156103316602,-14.2543112289721,1.2992755275585776e-06,114157.20949276171,130213.1640625,46.140625,-14.185900357752207,111812.77143522834,mse_only,64,64,context_aware,critical_tokens
gsm8k,4,-0.40062757039410135,-12.488723910871459,1.7276065476036725e-06,113222.1883974333,129883.59375,46.140625,-12.382053162000194,113783.11382536383,mse_only,64,64,context_aware,critical_tokens
gsm8k,5,-0.13085839299149093,-11.02960506995572,3.5398144907310684e-06,100952.63448914577,119059.1171875,46.140625,-10.942088577773545,101000.03,mse_only,64,64,context_aware,critical_tokens
gsm8k,6,-0.45051357984506135,-11.28981101869393,2.5388090013384948e-06,102837.92987746853,118075.8984375,46.140625,-11.331207118890225,103009.24137931035,mse_only,64,64,context_aware,critical_tokens
gsm8k,7,-0.1833446569550574,-10.685132697935138,3.748971756931717e-06,91528.51185694913,100191.71875,46.140625,-10.632110706274059,92087.64920634922,mse_only,64,64,context_aware,critical_tokens
gsm8k,8,-1.4204101470909025,-12.363948194742214,9.7969302519592e-07,108334.85138199234,120073.125,46.140625,-12.288948392636406,108342.30897435898,mse_only,64,64,context_aware,critical_tokens
gsm8k,9,-3.3501732425059885,-14.839606078048869,1.2440303276780267e-07,133637.4229930808,144160.0078125,46.140625,-14.84138416108631,134672.4608695652,mse_only,64,64,context_aware,critical_tokens
gsm8k,10,-2.6414098781455473,-13.59421471923162,3.238866676215426e-07,127601.89483370785,138998.7109375,46.140625,-13.59797622624771,128932.04482758621,mse_only,64,64,context_aware,critical_tokens
gsm8k,11,-1.8935105453075878,-12.691825327089228,9.080102088724863e-07,111173.31005153639,122330.7265625,46.140625,-12.639529182680192,111710.31846153847,mse_only,64,64,context_aware,critical_tokens
gsm8k,12,-2.3206998476632728,-12.374580874296718,1.2576971947156853e-06,105900.03857698392,118047.234375,46.140625,-12.421817250380112,106177.64010989011,mse_only,64,64,context_aware,critical_tokens
gsm8k,13,-1.6124780360098303,-11.170926771573694,6.133306561733239e-06,78538.63148429645,77838.0234375,46.140625,-11.096227309283087,77378.23841996913,mse_only,64,64,context_aware,critical_tokens
gsm8k,14,-1.7026452752700774,-10.311629410210271,9.051158063514345e-06,72601.64043132614,71308.1953125,46.140625,-10.25896093264148,72189.06467661692,mse_only,64,64,context_aware,critical_tokens
gsm8k,15,-1.655970360927578,-10.63676797812466,1.3558316917670575e-05,69391.2292417404,67236.15625,46.140625,-10.551412673223586,68927.36904761905,mse_only,64,64,context_aware,critical_tokens
gsm8k,16,-1.2686168017721893,-10.189319183100519,2.4877861165545608e-05,57745.136687088554,49299.2109375,46.140625,-10.140873161764706,56726.25200918484,mse_only,64,64,context_aware,critical_tokens
gsm8k,17,-0.7988785422264636,-9.258011604870456,6.25322838617968e-05,44910.67843137039,32068.34375,46.140625,-9.05017359319723,40954.055714285714,mse_only,64,64,context_aware,critical_tokens
gsm8k,18,-0.15485575014549852,-8.389838076069164,0.00021788599234563537,31509.284006523285,15946.7265625,46.140625,-8.166748443980765,29493.845769682724,mse_only,64,64,context_aware,critical_tokens
gsm8k,19,0.4872233974408362,-8.180525128135676,0.00029872736091460174,24215.908370400986,10480.078125,46.140625,-8.11074925836527,22919.205370843993,mse_only,64,64,context_aware,critical_tokens
gsm8k,20,1.327829020512766,-6.868960265543442,0.0015722716772905944,13111.490403466742,3374.1796875,46.140625,-6.767761968678187,11612.344324324324,mse_only,64,64,context_aware,critical_tokens
gsm8k,21,1.952530949883576,-6.592684709155554,0.0024159830896173253,12929.254174853602,3197.7578125,46.140625,-6.622604896282327,11813.989130434784,mse_only,64,64,context_aware,critical_tokens
gsm8k,22,4.0715734245669735,-4.710380865138056,0.025359476870279594,7396.158830362006,458.7109375,46.140625,-4.729186042906746,5844.5719640179905,mse_only,64,64,context_aware,critical_tokens
gsm8k,23,4.975963693985043,-3.6594945436964625,0.05760811379048593,2495.516704319332,93.953125,46.140625,-3.799767302754435,1961.3745335820895,mse_only,64,64,context_aware,critical_tokens
gsm8k,24,6.016915260680874,-2.1592210696184915,0.1162909321071152,644.3685134569185,8.9609375,46.140625,-2.2408533011055236,367.8716540837337,mse_only,64,64,context_aware,critical_tokens
gsm8k,25,6.569174610760622,-2.106987926662598,0.1518860347448438,506.17722843851516,9.703125,46.140625,-2.0884657118055556,254.5510496183206,mse_only,64,64,context_aware,critical_tokens
gsm8k,26,7.68218364353183,-1.378208254094386,0.22949585103744768,276.7281900492706,4.0234375,46.140625,-1.3714192708333333,100.35425101214575,mse_only,64,64,context_aware,critical_tokens
gsm8k,27,8.181306188680498,-1.5530884074597642,0.2491477621890996,203.56446728022098,3.3984375,46.140625,-1.4484643075980392,105.49407634927599,mse_only,64,64,context_aware,critical_tokens
gsm8k,28,8.951907786594932,-1.3525658562354546,0.3154228470353548,87.66862698616167,2.703125,46.140625,-1.1848707932692308,47.742063492063494,mse_only,64,64,context_aware,critical_tokens
gsm8k,29,11.088236188348015,0.22252941984250224,0.49980295067059355,109.87051821848894,1.4140625,46.140625,0.29123192678424936,53.92571931884909,mse_only,64,64,context_aware,critical_tokens
gsm8k,30,11.940216837405792,1.043700154608586,0.5691261791270475,104.48057087746626,1.1484375,46.140625,1.1064000714770303,55.26398601398601,mse_only,64,64,context_aware,critical_tokens
gsm8k,31,12.387887529448369,0.5340850148734734,0.559086301593045,129.59667808120543,1.2265625,46.140625,0.971073597934395,78.12624378109453,mse_only,64,64,context_aware,critical_tokens
gsm8k,32,15.005899636528264,1.0818371350318452,0.5767431116009549,229.1525707661066,1.1953125,46.140625,1.1870056421868727,71.09935897435898,mse_only,64,64,context_aware,critical_tokens
gsm8k,33,18.938548073268855,2.4677821044260417,0.6439699736954576,33.83223409612563,1.2109375,46.140625,2.7444957386363633,10.526515151515152,mse_only,64,64,context_aware,critical_tokens
gsm8k,34,21.333511444742964,5.462437339231762,0.7365317475349875,5.971845620128562,1.0546875,46.140625,6.234902597402598,3.1604166666666664,mse_only,64,64,context_aware,critical_tokens
gsm8k,35,35.86352713035416,4.331240614226187,0.6892409609981236,237.81610867734236,1.0625,46.140625,4.601028311965812,170.7709090909091,mse_only,64,64,context_aware,critical_tokens
gsm8k,0,0.9878867864608765,-13.196683526039124,1.207871686524642e-07,107816.03125,107816.03125,1.0,-13.236328125,114151.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,1,-0.046356201171875,-17.653778076171875,8.274892558047717e-09,138746.171875,138746.171875,1.0,-17.71630859375,146548.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,2,-0.17714691162109375,-17.593162536621094,9.921614660017764e-09,138923.796875,138923.796875,1.0,-17.9990234375,147083.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,3,0.4064016342163086,-17.49984836578369,2.9580177085452162e-08,132887.765625,132887.765625,1.0,-17.37890625,143289.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,4,0.8577976226806641,-14.003530502319336,1.977091541222097e-07,122049.421875,122049.421875,1.0,-13.9921875,131025.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,5,1.1784045696258545,-9.131165742874146,1.5465039833739702e-06,86628.78125,86628.78125,1.0,-8.861328125,85524.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,6,1.731903076171875,-8.813995361328125,2.9702686563104486e-06,64719.25,64719.25,1.0,-8.51171875,55200.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,7,2.779022216796875,-7.982696533203125,1.4440826309983223e-05,35706.75,35706.75,1.0,-7.7578125,20429.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,8,2.2716064453125,-9.8651123046875,9.568497374587426e-06,48274.125,48274.125,1.0,-9.734375,38268.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,9,1.707223892211914,-10.520315170288086,2.94447854816849e-06,57205.109375,57205.109375,1.0,-10.3671875,50016.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,10,1.7622795104980469,-10.465259552001953,3.4769753302632544e-06,59970.796875,59970.796875,1.0,-10.265625,52341.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,11,2.2384033203125,-9.0506591796875,4.283541356147301e-06,50644.453125,50644.453125,1.0,-8.6484375,39402.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,12,1.6324539184570312,-8.838249206542969,5.909537535847553e-06,51084.9375,51084.9375,1.0,-8.8671875,38048.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,13,1.8484268188476562,-9.270713806152344,8.807028353874369e-06,42592.953125,42592.953125,1.0,-9.0390625,29268.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,14,2.4074172973632812,-8.161918640136719,6.063429876843052e-05,30002.765625,30002.765625,1.0,-8.0546875,12318.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,15,2.5798797607421875,-8.345901489257812,6.52653516408086e-05,27743.9375,27743.9375,1.0,-8.35546875,15988.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,16,2.8367919921875,-7.5499267578125,0.00012963952444144944,19798.4375,19798.4375,1.0,-7.390625,6433.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,17,2.3436203002929688,-7.321418762207031,0.0003889491149360602,17195.546875,17195.546875,1.0,-7.51171875,3189.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,18,1.3841304779052734,-9.698877334594727,6.0092055101740316e-05,31303.0,31303.0,1.0,-9.7861328125,17652.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,19,1.0847129821777344,-9.366458892822266,8.582240185023293e-05,27028.46875,27028.46875,1.0,-9.26171875,7824.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,20,0.9406538009643555,-9.968525886535645,0.00015295997207559475,18593.734375,18593.734375,1.0,-9.171875,3626.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,21,1.5889167785644531,-9.042919158935547,0.00028115721868937626,17719.96875,17719.96875,1.0,-8.7294921875,1914.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,22,2.1982059478759766,-8.469762802124023,0.0011660055453370233,14006.046875,14006.046875,1.0,-7.8671875,1838.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,23,3.9271202087402344,-8.397098541259766,0.00404493507098902,3837.515625,3837.515625,1.0,-8.6015625,226.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,24,4.084785461425781,-9.005058288574219,0.0028211696924742846,1880.359375,1880.359375,1.0,-8.859375,187.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,25,4.3461761474609375,-9.809097290039062,0.0074341120136480685,2996.03125,2996.03125,1.0,-10.6796875,130.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,26,4.409294128417969,-5.704475402832031,0.05072395212897374,1579.0,1579.0,1.0,-6.109375,91.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,27,3.8943638801574707,-6.139815807342529,0.0700126780794944,1347.3125,1347.3125,1.0,-6.6953125,121.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,28,4.28240966796875,-6.46514892578125,0.11282417715244739,1228.09375,1228.09375,1.0,-7.9296875,109.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,29,4.239250183105469,-6.449714660644531,0.134382637106515,580.5625,580.5625,1.0,-7.671875,104.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,30,4.64239501953125,-6.27215576171875,0.13724218805057675,293.703125,293.703125,1.0,-7.3046875,62.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,31,4.451592445373535,-7.944891929626465,0.05980287932113981,231.625,231.625,1.0,-8.8125,110.0,mse_only,64,64,context_aware,first_answer_token
gsm8k,32,5.001140594482422,-8.869953155517578,0.03459088282974171,1239.21875,1239.21875,1.0,-9.64453125,174.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,33,5.099664688110352,-9.650335311889648,0.05396617595292972,2319.59375,2319.59375,1.0,-10.515625,172.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,34,5.913478851318359,-8.55429458618164,0.05071998194928627,1117.1875,1117.1875,1.0,-8.796875,70.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,35,25.87890625,-5.419921875,0.1605796092916929,39.015625,39.015625,1.0,-6.3125,17.5,mse_only,64,64,context_aware,first_answer_token
gsm8k,0,1.1160012578383183,-13.528913587821933,0.00023090943055248538,87148.3227985315,97869.9375,46.140625,-13.258288590692477,85024.97599563557,mse_only,64,64,context_aware,numeric_tokens
gsm8k,1,1.0165082006756292,-13.912168695156465,8.782282661210913e-06,105427.93426871796,120821.3984375,46.140625,-13.721270243326824,105583.56279178339,mse_only,64,64,context_aware,numeric_tokens
gsm8k,2,0.3391768715104283,-14.234524265727599,3.924515324448099e-06,112560.30041295876,128245.734375,46.140625,-14.114040305397728,111737.11025641026,mse_only,64,64,context_aware,numeric_tokens
gsm8k,3,-0.17766156103316602,-14.2543112289721,1.2992755275585776e-06,114157.20949276171,130213.1640625,46.140625,-14.185900357752207,111812.77143522834,mse_only,64,64,context_aware,numeric_tokens
gsm8k,4,-0.40062757039410135,-12.488723910871459,1.7276065476036725e-06,113222.1883974333,129883.59375,46.140625,-12.382053162000194,113783.11382536383,mse_only,64,64,context_aware,numeric_tokens
gsm8k,5,-0.13085839299149093,-11.02960506995572,3.5398144907310684e-06,100952.63448914577,119059.1171875,46.140625,-10.942088577773545,101000.03,mse_only,64,64,context_aware,numeric_tokens
gsm8k,6,-0.45051357984506135,-11.28981101869393,2.5388090013384948e-06,102837.92987746853,118075.8984375,46.140625,-11.331207118890225,103009.24137931035,mse_only,64,64,context_aware,numeric_tokens
gsm8k,7,-0.1833446569550574,-10.685132697935138,3.748971756931717e-06,91528.51185694913,100191.71875,46.140625,-10.632110706274059,92087.64920634922,mse_only,64,64,context_aware,numeric_tokens
gsm8k,8,-1.4204101470909025,-12.363948194742214,9.7969302519592e-07,108334.85138199234,120073.125,46.140625,-12.288948392636406,108342.30897435898,mse_only,64,64,context_aware,numeric_tokens
gsm8k,9,-3.3501732425059885,-14.839606078048869,1.2440303276780267e-07,133637.4229930808,144160.0078125,46.140625,-14.84138416108631,134672.4608695652,mse_only,64,64,context_aware,numeric_tokens
gsm8k,10,-2.6414098781455473,-13.59421471923162,3.238866676215426e-07,127601.89483370785,138998.7109375,46.140625,-13.59797622624771,128932.04482758621,mse_only,64,64,context_aware,numeric_tokens
gsm8k,11,-1.8935105453075878,-12.691825327089228,9.080102088724863e-07,111173.31005153639,122330.7265625,46.140625,-12.639529182680192,111710.31846153847,mse_only,64,64,context_aware,numeric_tokens
gsm8k,12,-2.3206998476632728,-12.374580874296718,1.2576971947156853e-06,105900.03857698392,118047.234375,46.140625,-12.421817250380112,106177.64010989011,mse_only,64,64,context_aware,numeric_tokens
gsm8k,13,-1.6124780360098303,-11.170926771573694,6.133306561733239e-06,78538.63148429645,77838.0234375,46.140625,-11.096227309283087,77378.23841996913,mse_only,64,64,context_aware,numeric_tokens
gsm8k,14,-1.7026452752700774,-10.311629410210271,9.051158063514345e-06,72601.64043132614,71308.1953125,46.140625,-10.25896093264148,72189.06467661692,mse_only,64,64,context_aware,numeric_tokens
gsm8k,15,-1.655970360927578,-10.63676797812466,1.3558316917670575e-05,69391.2292417404,67236.15625,46.140625,-10.551412673223586,68927.36904761905,mse_only,64,64,context_aware,numeric_tokens
gsm8k,16,-1.2686168017721893,-10.189319183100519,2.4877861165545608e-05,57745.136687088554,49299.2109375,46.140625,-10.140873161764706,56726.25200918484,mse_only,64,64,context_aware,numeric_tokens
gsm8k,17,-0.7988785422264636,-9.258011604870456,6.25322838617968e-05,44910.67843137039,32068.34375,46.140625,-9.05017359319723,40954.055714285714,mse_only,64,64,context_aware,numeric_tokens
gsm8k,18,-0.15485575014549852,-8.389838076069164,0.00021788599234563537,31509.284006523285,15946.7265625,46.140625,-8.166748443980765,29493.845769682724,mse_only,64,64,context_aware,numeric_tokens
gsm8k,19,0.4872233974408362,-8.180525128135676,0.00029872736091460174,24215.908370400986,10480.078125,46.140625,-8.11074925836527,22919.205370843993,mse_only,64,64,context_aware,numeric_tokens
gsm8k,20,1.327829020512766,-6.868960265543442,0.0015722716772905944,13111.490403466742,3374.1796875,46.140625,-6.767761968678187,11612.344324324324,mse_only,64,64,context_aware,numeric_tokens
gsm8k,21,1.952530949883576,-6.592684709155554,0.0024159830896173253,12929.254174853602,3197.7578125,46.140625,-6.622604896282327,11813.989130434784,mse_only,64,64,context_aware,numeric_tokens
gsm8k,22,4.0715734245669735,-4.710380865138056,0.025359476870279594,7396.158830362006,458.7109375,46.140625,-4.729186042906746,5844.5719640179905,mse_only,64,64,context_aware,numeric_tokens
gsm8k,23,4.975963693985043,-3.6594945436964625,0.05760811379048593,2495.516704319332,93.953125,46.140625,-3.799767302754435,1961.3745335820895,mse_only,64,64,context_aware,numeric_tokens
gsm8k,24,6.016915260680874,-2.1592210696184915,0.1162909321071152,644.3685134569185,8.9609375,46.140625,-2.2408533011055236,367.8716540837337,mse_only,64,64,context_aware,numeric_tokens
gsm8k,25,6.569174610760622,-2.106987926662598,0.1518860347448438,506.17722843851516,9.703125,46.140625,-2.0884657118055556,254.5510496183206,mse_only,64,64,context_aware,numeric_tokens
gsm8k,26,7.68218364353183,-1.378208254094386,0.22949585103744768,276.7281900492706,4.0234375,46.140625,-1.3714192708333333,100.35425101214575,mse_only,64,64,context_aware,numeric_tokens
gsm8k,27,8.181306188680498,-1.5530884074597642,0.2491477621890996,203.56446728022098,3.3984375,46.140625,-1.4484643075980392,105.49407634927599,mse_only,64,64,context_aware,numeric_tokens
gsm8k,28,8.951907786594932,-1.3525658562354546,0.3154228470353548,87.66862698616167,2.703125,46.140625,-1.1848707932692308,47.742063492063494,mse_only,64,64,context_aware,numeric_tokens
gsm8k,29,11.088236188348015,0.22252941984250224,0.49980295067059355,109.87051821848894,1.4140625,46.140625,0.29123192678424936,53.92571931884909,mse_only,64,64,context_aware,numeric_tokens
gsm8k,30,11.940216837405792,1.043700154608586,0.5691261791270475,104.48057087746626,1.1484375,46.140625,1.1064000714770303,55.26398601398601,mse_only,64,64,context_aware,numeric_tokens
gsm8k,31,12.387887529448369,0.5340850148734734,0.559086301593045,129.59667808120543,1.2265625,46.140625,0.971073597934395,78.12624378109453,mse_only,64,64,context_aware,numeric_tokens
gsm8k,32,15.005899636528264,1.0818371350318452,0.5767431116009549,229.1525707661066,1.1953125,46.140625,1.1870056421868727,71.09935897435898,mse_only,64,64,context_aware,numeric_tokens
gsm8k,33,18.938548073268855,2.4677821044260417,0.6439699736954576,33.83223409612563,1.2109375,46.140625,2.7444957386363633,10.526515151515152,mse_only,64,64,context_aware,numeric_tokens
gsm8k,34,21.333511444742964,5.462437339231762,0.7365317475349875,5.971845620128562,1.0546875,46.140625,6.234902597402598,3.1604166666666664,mse_only,64,64,context_aware,numeric_tokens
gsm8k,35,35.86352713035416,4.331240614226187,0.6892409609981236,237.81610867734236,1.0625,46.140625,4.601028311965812,170.7709090909091,mse_only,64,64,context_aware,numeric_tokens
gsm8k,0,1.0511204334212327,-15.6646741002058,0.00014249061737288852,89949.10456785042,102005.609375,120.828125,-15.72285630454118,88767.70647888785,mse_only,64,64,context_unaware,all_answer_tokens
gsm8k,1,0.6209119621388437,-15.926366628785507,2.1438307830193082e-05,109071.84122014823,127142.4921875,120.828125,-15.907445626665456,108450.42725451721,mse_only,64,64,context_unaware,all_answer_tokens
gsm8k,2,0.2509026116478882,-15.70427207966867,4.343183641598084e-05,111392.16850889228,130206.484375,120.828125,-15.722162932465377,110968.6416115742,mse_only,64,64,context_unaware,all_answer_tokens
gsm8k,3,0.09091758908284828,-15.242456574742103,8.602281870367363e-05,109432.397131213,128390.0859375,120.828125,-15.22018967499109,107881.796045562,mse_only,64,64,context_unaware,all_answer_tokens
gsm8k,4,0.23872417846425528,-13.037560030897872,9.413437282839463e-05,102209.52847762268,119927.90625,120.828125,-12.968782742818195,101441.48448095983,mse_only,64,64,context_unaware,all_answer_tokens
gsm8k,5,0.5297455215443909,-11.39796457646689,0.0001526362481315155,88848.42785420144,99664.1953125,120.828125,-11.394373839713309,88074.38535196688,mse_only,64,64,context_unaware,all_answer_tokens
